SeqID,Date Of Stop,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Belts,Personal Injury,Property Damage,Fatal,Commercial License,HAZMAT,Commercial Vehicle,Alcohol,Work Zone,Search Conducted,Search Disposition,Search Outcome,Search Reason,Search Reason For Stop,Search Type,Search Arrest Reason,State,VehicleType,Manufacture Year,Make,Model,Color,Violation Type,Charge,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Charge Hierarchy,Charge Description,Fine,Points,Contr.Acc Fine,Contr.Acc Points,Section,Driver_City_Latitude,Driver_City_Longitude
2c53f415-0aab-4070-8fd1-b30d0602c507,1/1/2025,13:22:00,MCP,Headquarters and Special Operations,FAILURE TO ATTACH VEHICLE REGISTRATION PLATES AT FRONT AND REAR,S/B MD 29 @ GREENCASTLE RD,39.08428667,-76.94772667,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2013,MERZ,BENZ,SILVER,Warning,13-411(a),FALSE,WHITE,M,LAUREL,MD,MD,A - Marked Patrol,13-411,,$70.00 ,0,$70.00 ,0,Certificates of Title and Registration of Vehicles,37.1000973,-84.1148273
0ec807e3-2904-46b8-a1b8-1beb6fae1d51,1/1/2025,13:35:00,MCP,Headquarters and Special Operations,EXCEEDING THE POSTED SPEED LIMIT OF 55 MPH,S/B MD 29 @ OFF-RAMP FR B/C S/C,39.10658333,-76.93204333,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2017,TOYOTA,SUV,BLUE,Warning,21-801.1,FALSE,BLACK,F,SILVER SPRING,MD,MD,Q - Marked Laser,21-801.1,Maximum Limits,$530.00 ,5,$530.00 ,5,Speed Restrictions,38.9997621,-77.0240371
18500333-4d71-43c3-9673-c0aca57886ed,1/1/2025,13:53:00,MCP,Headquarters and Special Operations,EXCEEDING THE POSTED SPEED LIMIT OF 55 MPH,S/B MD 29 @ OFF-RAMP FR B/C S/C,39.10956333,-76.93078833,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,VA,02 - Automobile,2019,LEXUS,4DR,WHITE,Warning,21-801.1,FALSE,WHITE,F,OWINGS MILLS,MD,MD,Q - Marked Laser,21-801.1,Maximum Limits,$530.00 ,5,$530.00 ,5,Speed Restrictions,39.41484355,-76.791824
ea3f892b-dbe7-4f44-9d80-de1ed0b17bfa,1/1/2025,14:21:00,MCP,Headquarters and Special Operations,FAILURE TO EQUIP VEH. WITH REQ. REAR RED STOP LAMPVISIBLE FROM A DISTANCE OF NOT LESS THAN 300 FT,W/B MD 198 @ MCKNEW RD,39.10857167,-76.922165,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2012,HYUNDAI,4DR,WHITE,Warning,22-219(a),FALSE,WHITE,F,BURTONSVILLE,MD,MD,A - Marked Patrol,22-219,,$70.00 ,0,$70.00 ,0,Equipment of Vehicles,39.1096795,-76.93049276
263b9446-fdb8-436c-a685-19e1e458655a,1/1/2025,14:29:00,MCP,Headquarters and Special Operations,DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY,S/B MD 29 @ OFF-RAMP FR B/C S/C,39.1077,-76.93163833,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2022,TOYOTA,CAMRY,WHITE,Warning,21-801(a),FALSE,ASIAN,F,SILVER SPRING,MD,MD,Q - Marked Laser,21-801,,$90.00 ,1,$130.00 ,3,Speed Restrictions,38.9997621,-77.0240371
e8eaaa16-e984-4339-a563-32a4d6b1f6aa,1/1/2025,14:50:00,MCP,Headquarters and Special Operations,"NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON",S/B MD 29 @ OFF-RAMP FR B/C S/C,39.10492833,-76.93316833,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2015,NISSAN,MURANO,WHITE,Warning,21-901.1(b),FALSE,BLACK,M,SILVER SPRING,MD,MD,Q - Marked Laser,21-901.1,Reckless and Negligent Driving,$240.00 ,1,$280.00 ,3,Driving Offenses,38.9997621,-77.0240371
e8eaaa16-e984-4339-a563-32a4d6b1f6aa,1/1/2025,14:50:00,MCP,Headquarters and Special Operations,DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY,S/B MD 29 @ OFF-RAMP FR B/C S/C,39.10492833,-76.93316833,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2015,NISSAN,MURANO,WHITE,Warning,21-801(a),FALSE,BLACK,M,SILVER SPRING,MD,MD,Q - Marked Laser,21-801,,$90.00 ,1,$130.00 ,3,Speed Restrictions,38.9997621,-77.0240371
43ad2bf5-903f-43b1-ae57-ac4408e1da31,1/1/2025,15:03:00,MCP,Headquarters and Special Operations,EXCEEDING THE POSTED SPEED LIMIT OF 25 MPH,W/B MD 198 @ B/C S/C ENT,39.111435,-76.930565,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2024,SUBARU,4DR,WHITE,Warning,21-801.1,FALSE,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,21-801.1,Maximum Limits,$160.00 ,2,$200.00 ,3,Speed Restrictions,38.9997621,-77.0240371
2e0fdbd2-5aa4-427e-9a99-93ef665c96f0,1/1/2025,15:13:00,MCP,Headquarters and Special Operations,EXCEEDING THE POSTED SPEED LIMIT OF 55 MPH,S/B MD 29 @ OFF-RAMP FR B/C S/C,39.10664167,-76.93205167,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2013,VW,4DR,BLACK,Warning,21-801.1,FALSE,WHITE,F,BELTSVILE,MD,MD,Q - Marked Laser,21-801.1,Maximum Limits,$530.00 ,5,$530.00 ,5,Speed Restrictions,,
31ff5c7d-1c7f-42ef-a658-a63b0cfa3614,1/2/2025,12:12:00,MCP,Headquarters and Special Operations,FAILURE TO ATTACH VEHICLE REGISTRATION PLATES AT FRONT AND REAR,CRYSTAL ROCK DR @ WATERS LANDING,39.11235167,-77.08811333,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2013,BMW,4DR,BLACK,Warning,13-411(a),FALSE,WHITE,M,GAITHERSBURG,MD,MD,A - Marked Patrol,13-411,,$70.00 ,0,$70.00 ,0,Certificates of Title and Registration of Vehicles,39.1399187,-77.1929215
31ff5c7d-1c7f-42ef-a658-a63b0cfa3614,1/2/2025,12:12:00,MCP,Headquarters and Special Operations,OPERATING VEHICLE ON HIGHWAY WITH UNAUTHORIZED WINDOW TINTING MATERIAL,CRYSTAL ROCK DR @ WATERS LANDING,39.11235167,-77.08811333,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2013,BMW,4DR,BLACK,Warning,22-406(i1),FALSE,WHITE,M,GAITHERSBURG,MD,MD,A - Marked Patrol,22-406,,$70.00 ,0,$70.00 ,0,Equipment of Vehicles,39.1399187,-77.1929215
95144c97-114c-49ce-9443-f075b3c8b97e,1/2/2025,12:15:00,MCP,Headquarters and Special Operations,DRIVER CHANGING LANES WHEN UNSAFE,S/B MD 270 @ EXIT 13,39.11867333,-77.11949333,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,NY,02 - Automobile,2017,FORD,SUV,WHITE,Warning,21-309(b),FALSE,WHITE,F,DERUYTER,NY,NY,A - Marked Patrol,21-309,,$90.00 ,1,$130.00 ,3,Rules of Road,42.7584005,-75.8843616
90f72236-8108-4f27-99fc-cdc7d9540ff1,1/2/2025,12:50:00,MCP,Headquarters and Special Operations,EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,W/B RANDOLPH RD,39.06714,-77.01862167,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2024,AUDI,SUV,WHITE,Warning,21-801.1,FALSE,ASIAN,M,LAUREL,MD,MD,A - Marked Patrol,21-801.1,Maximum Limits,$530.00 ,5,$530.00 ,5,Speed Restrictions,37.1000973,-84.1148273
80ad49b1-777d-4f39-84be-90c7ab95d284,1/2/2025,13:20:00,MCP,Headquarters and Special Operations,DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,E/B MD 198 @OFF-RAMP TO S/B MD 29,39.11150333,-76.93012667,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2024,BMW,SUV,BLACK,Warning,13-411(d),FALSE,BLACK,F,BURTONSVILLE,MD,MD,A - Marked Patrol,13-411,,$70.00 ,0,$70.00 ,0,Certificates of Title and Registration of Vehicles,39.1096795,-76.93049276
80ad49b1-777d-4f39-84be-90c7ab95d284,1/2/2025,13:20:00,MCP,Headquarters and Special Operations,OPERATING VEHICLE ON HIGHWAY WITH UNAUTHORIZED WINDOW TINTING MATERIAL,E/B MD 198 @OFF-RAMP TO S/B MD 29,39.11150333,-76.93012667,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2024,BMW,SUV,BLACK,Warning,22-406(i1),FALSE,BLACK,F,BURTONSVILLE,MD,MD,A - Marked Patrol,22-406,,$70.00 ,0,$70.00 ,0,Equipment of Vehicles,39.1096795,-76.93049276
31a9aa82-a782-42d0-b064-f7e69a85838b,1/2/2025,13:38:00,MCP,Headquarters and Special Operations,EXCEEDING THE POSTED SPEED LIMIT OF 55 MPH,S/B MD 29 @ OFF-RAMP FR B/C S/C,39.10502167,-76.93292,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,VA,02 - Automobile,2014,LEXUS,4DR,BLACK,Warning,21-801.1,FALSE,ASIAN,M,ELLICOTT CITY,MD,MD,A - Marked Patrol,21-801.1,Maximum Limits,$530.00 ,5,$530.00 ,5,Speed Restrictions,39.27573585,-76.83174174
1ec960b1-8a76-4b5b-819e-047739b4b15d,1/2/2025,13:55:00,MCP,Headquarters and Special Operations,EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,W/B MD 198 @ DINO DR,39.11090167,-76.92532667,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2014,HONDA,CIVIC,GRAY,Warning,21-801.1,FALSE,BLACK,M,SILVER SPRING,MD,MD,Q - Marked Laser,21-801.1,Maximum Limits,$290.00 ,5,$290.00 ,5,Speed Restrictions,38.9997621,-77.0240371
00ac9e44-03ce-408b-9845-e80f2031c77c,1/2/2025,14:04:00,MCP,Headquarters and Special Operations,EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,W/B MD 198 @ DINO DR,39.11160167,-76.92640333,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2021,VW,4DR,GRAY,Warning,21-801.1,FALSE,WHITE,M,BURTONSVILLE,MD,MD,Q - Marked Laser,21-801.1,Maximum Limits,$290.00 ,5,$290.00 ,5,Speed Restrictions,39.1096795,-76.93049276
00ac9e44-03ce-408b-9845-e80f2031c77c,1/2/2025,14:04:00,MCP,Headquarters and Special Operations,OPERATING VEHICLE ON HIGHWAY WITH UNAUTHORIZED WINDOW TINTING MATERIAL,W/B MD 198 @ DINO DR,39.11160167,-76.92640333,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2021,VW,4DR,GRAY,Warning,22-406(i1),FALSE,WHITE,M,BURTONSVILLE,MD,MD,Q - Marked Laser,22-406,,$70.00 ,0,$70.00 ,0,Equipment of Vehicles,39.1096795,-76.93049276
d97e2c20-22ee-45a9-8efc-47e2054538d1,1/2/2025,14:11:00,MCP,Headquarters and Special Operations,"DISOBEYING LAWFUL ORDER, DIRECTION OF A POLICE OFFICER",W/B MD 198 @ OFF-RAMP FROM NB MD 29,39.11122667,-76.93456167,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2024,LEXUS,SUV,BLACK,Warning,21-103(a),FALSE,WHITE,M,LAUREL,MD,MD,A - Marked Patrol,21-103,,$290.00 ,1,$330.00 ,3,Rules of Road,37.1000973,-84.1148273
b3372640-de78-422a-b27a-100c7e46e897,1/2/2025,14:19:00,MCP,Headquarters and Special Operations,EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,W/B MD 198 @ DINO DR,39.11164,-76.92707333,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2024,HYUNDAI,SUV,BLACK,Warning,21-801.1,FALSE,BLACK,M,LAUREL,MD,MD,Q - Marked Laser,21-801.1,Maximum Limits,$290.00 ,5,$290.00 ,5,Speed Restrictions,37.1000973,-84.1148273
2638c939-7be6-431a-9722-cff84d78cbd4,1/2/2025,14:24:00,MCP,Headquarters and Special Operations,EXCEEDING THE POSTED SPEED LIMIT OF 25 MPH,W/B MD 198 @ OFF-RAMP FROM N/B MD 29,39.11233667,-76.93239667,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,NY,02 - Automobile,2024,TOYOTA,CAMRY,BLACK,Warning,21-801.1,FALSE,BLACK,M,MCDONOUGH,GA,GA,A - Marked Patrol,21-801.1,Maximum Limits,$160.00 ,2,$200.00 ,3,Speed Restrictions,40.4376858,-90.6780272
89816c61-77f1-4345-b597-4a57e153dbca,1/2/2025,14:33:00,MCP,Headquarters and Special Operations,FAILURE TO EQUIP VEH. WITH REQ. REAR RED STOP LAMPVISIBLE FROM A DISTANCE OF NOT LESS THAN 300 FT,S/B MD 29 @ OFF-RAMP FR B/C S/C,39.10514833,-76.93292667,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,VA,02 - Automobile,2017,TOYOA,COROLLA,BLACK,Warning,22-219(a),FALSE,WHITE,M,WINDSOR MILL,MD,MD,Q - Marked Laser,22-219,,$70.00 ,0,$70.00 ,0,Equipment of Vehicles,39.3328346,-76.7594551
89816c61-77f1-4345-b597-4a57e153dbca,1/2/2025,14:33:00,MCP,Headquarters and Special Operations,EXCEEDING THE POSTED SPEED LIMIT OF 55 MPH,S/B MD 29 @ OFF-RAMP FR B/C S/C,39.10514833,-76.93292667,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,VA,02 - Automobile,2017,TOYOA,COROLLA,BLACK,Warning,21-801.1,FALSE,WHITE,M,WINDSOR MILL,MD,MD,Q - Marked Laser,21-801.1,Maximum Limits,$530.00 ,5,$530.00 ,5,Speed Restrictions,39.3328346,-76.7594551
4fd47a14-afb0-40b5-a58b-db3447f4ce8e,1/2/2025,14:43:00,MCP,Headquarters and Special Operations,EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,E/B MD 198 @ DINO DRIVE,39.10612667,-76.91605333,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2024,ACURA,4DR,GRAY,Warning,21-801.1,FALSE,WHITE,M,BURTONSVILLE,MD,MD,A - Marked Patrol,21-801.1,Maximum Limits,$290.00 ,5,$290.00 ,5,Speed Restrictions,39.1096795,-76.93049276
4fd47a14-afb0-40b5-a58b-db3447f4ce8e,1/2/2025,14:43:00,MCP,Headquarters and Special Operations,DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY,E/B MD 198 @ DINO DRIVE,39.10612667,-76.91605333,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2024,ACURA,4DR,GRAY,Warning,21-801(a),FALSE,WHITE,M,BURTONSVILLE,MD,MD,A - Marked Patrol,21-801,,$90.00 ,1,$130.00 ,3,Speed Restrictions,39.1096795,-76.93049276
4fd47a14-afb0-40b5-a58b-db3447f4ce8e,1/2/2025,14:43:00,MCP,Headquarters and Special Operations,"NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON",E/B MD 198 @ DINO DRIVE,39.10612667,-76.91605333,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2024,ACURA,4DR,GRAY,Warning,21-901.1(b),FALSE,WHITE,M,BURTONSVILLE,MD,MD,A - Marked Patrol,21-901.1,Reckless and Negligent Driving,$240.00 ,1,$280.00 ,3,Driving Offenses,39.1096795,-76.93049276
3ed27ff7-d7b4-44d0-ac4a-ef4dab832f7d,1/2/2025,14:51:00,MCP,Headquarters and Special Operations,EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,W/B MD 198 @ DINO DR,39.11101833,-76.92530333,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2023,KIA,4DR,WHITE,Warning,21-801.1,FALSE,WHITE,F,LAUREL,MD,MD,Q - Marked Laser,21-801.1,Maximum Limits,$290.00 ,5,$290.00 ,5,Speed Restrictions,37.1000973,-84.1148273
3ed27ff7-d7b4-44d0-ac4a-ef4dab832f7d,1/2/2025,14:51:00,MCP,Headquarters and Special Operations,OPERATING VEHICLE ON HIGHWAY WITH UNAUTHORIZED WINDOW TINTING MATERIAL,W/B MD 198 @ DINO DR,39.11101833,-76.92530333,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2023,KIA,4DR,WHITE,Warning,22-406(i1),FALSE,WHITE,F,LAUREL,MD,MD,Q - Marked Laser,22-406,,$70.00 ,0,$70.00 ,0,Equipment of Vehicles,37.1000973,-84.1148273
6871b1ef-a7f5-461c-bfd1-5869a4edcd8f,1/2/2025,15:35:00,MCP,Headquarters and Special Operations,EXCEEDING THE POSTED SPEED LIMIT OF 55 MPH,S/B MD 29 @ OFF-RAMP FR B/C S/C,39.10975667,-76.93047333,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,01 - Motorcycle,2020,KIA,FORTE,RED,Warning,21-801.1,FALSE,BLACK,M,SILVER SPRING,MD,MD,Q - Marked Laser,21-801.1,Maximum Limits,$530.00 ,5,$530.00 ,5,Speed Restrictions,38.9997621,-77.0240371
628b2a96-6fcc-4076-b5af-922215ee5bbf,1/2/2025,15:46:00,MCP,Headquarters and Special Operations,EXCEEDING THE POSTED SPEED LIMIT OF 55 MPH,SB MD 29 @ MD 198,39.10982,-76.93044667,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2017,VW,2DR,BLACK,Warning,21-801.1,FALSE,OTHER,M,WASHINGTON,DC,DC,Q - Marked Laser,21-801.1,Maximum Limits,$530.00 ,5,$530.00 ,5,Speed Restrictions,38.8950368,-77.0365427
42cc1ce5-f753-45b1-b03d-e41a3dbfdcc0,1/2/2025,16:31:00,MCP,Headquarters and Special Operations,DRIVER OF MOTOR VEHICLE FOLLOWING VEHICLE CLOSER THAN REASONABLE AND PRUDENT,RANDOLPH RD @ FAIRLAND,39.05637667,-76.945815,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2024,FORD,ESCAPE,WHITE,Warning,21-310(a),FALSE,BLACK,M,BELTSVILLE,MD,MD,A - Marked Patrol,21-310,,$110.00 ,2,$150.00 ,3,Rules of Road,39.0397735,-76.92718506
c92e5bea-f8c0-4c0b-9a46-efcb179f3db3,1/2/2025,16:43:00,MCP,Headquarters and Special Operations,FAILURE TO EQUIP VEH. WITH REQ. REAR RED STOP LAMPVISIBLE FROM A DISTANCE OF NOT LESS THAN 300 FT,RANDOLPH RD @ FAIRLAND,39.07769667,-76.97708667,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2007,DODGE,RAM TRK,WHITE,Warning,22-219(a),FALSE,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,22-219,,$70.00 ,0,$70.00 ,0,Equipment of Vehicles,38.9997621,-77.0240371
f5118ae3-d9fe-4bf7-ac4f-9c86558650aa,1/2/2025,16:56:00,MCP,Headquarters and Special Operations,OPERATING VEHICLE ON HIGHWAY WITH UNAUTHORIZED WINDOW TINTING MATERIAL,RANDOLPH RD @ FAIRLAND,39.07613333,-77.001275,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,VA,02 - Automobile,2014,HONDA,ACCORD,RED,Warning,22-406(i1),FALSE,WHITE,M,ALEXANDRIA,VA,VA,A - Marked Patrol,22-406,,$70.00 ,0,$70.00 ,0,Equipment of Vehicles,38.8051095,-77.0470229
f5118ae3-d9fe-4bf7-ac4f-9c86558650aa,1/2/2025,16:56:00,MCP,Headquarters and Special Operations,FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,RANDOLPH RD @ FAIRLAND,39.07613333,-77.001275,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,VA,02 - Automobile,2014,HONDA,ACCORD,RED,Warning,16-112(c),FALSE,WHITE,M,ALEXANDRIA,VA,VA,A - Marked Patrol,16-112,,$50.00 ,0,$50.00 ,0,Drivers' Licenses,38.8051095,-77.0470229
a2790c44-64f1-4cb5-90b7-6ece366650c9,1/2/2025,17:26:00,MCP,Headquarters and Special Operations,DRIVER CHANGING LANES WHEN UNSAFE,W/B MD 28 @ MD 97,39.10978667,-77.074825,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2017,TOYOTA,SUV,WHITE,Warning,21-309(b),FALSE,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,21-309,,$90.00 ,1,$130.00 ,3,Rules of Road,39.0817985,-77.1516844
a2790c44-64f1-4cb5-90b7-6ece366650c9,1/2/2025,17:26:00,MCP,Headquarters and Special Operations,DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,W/B MD 28 @ MD 97,39.10978667,-77.074825,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2017,TOYOTA,SUV,WHITE,Warning,21-201(a1),FALSE,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,21-201,,$90.00 ,1,$130.00 ,3,Rules of Road,39.0817985,-77.1516844
334d6f59-218a-4b44-a5ed-e8fd5296b776,1/2/2025,18:07:00,MCP,Headquarters and Special Operations,EXCEEDING THE POSTED SPEED LIMIT OF 55 MPH,N/B MD 270 @ EXIT FROM W/B MD 370 (LL),39.13289167,-77.20758167,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2024,HYUNDAI,SUV,BLACK,Warning,21-801.1,FALSE,WHITE,M,GERMANTOWN,MD,MD,A - Marked Patrol,21-801.1,Maximum Limits,$530.00 ,5,$530.00 ,5,Speed Restrictions,39.17130815,-77.26557849
2956b122-e0ee-4d1c-a5c9-415e19280ab7,1/3/2025,7:07:00,MCP,Headquarters and Special Operations,DRIVER FAILURE TO STOP AT STOP SIGN LINE,AVERY ROAD @ SOUTHLAWN LANE,39.10398667,-77.13427667,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2014,FORD,VAN,WHITE,Warning,21-707(a),FALSE,WHITE,M,OLNEY,MD,MD,A - Marked Patrol,21-707,,$90.00 ,1,$130.00 ,3,Rules of Road,33.3711244,-98.7566946
2956b122-e0ee-4d1c-a5c9-415e19280ab7,1/3/2025,7:07:00,MCP,Headquarters and Special Operations,DRIVER FAILURE TO STOP AT STEADY CIRCULAR RED SIGNAL,AVERY ROAD @ SOUTHLAWN LANE,39.10398667,-77.13427667,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2014,FORD,VAN,WHITE,Warning,21-202(h1),FALSE,WHITE,M,OLNEY,MD,MD,A - Marked Patrol,21-202,,$140.00 ,2,$180.00 ,3,Rules of Road,33.3711244,-98.7566946
2956b122-e0ee-4d1c-a5c9-415e19280ab7,1/3/2025,7:07:00,MCP,Headquarters and Special Operations,DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,AVERY ROAD @ SOUTHLAWN LANE,39.10398667,-77.13427667,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2014,FORD,VAN,WHITE,Warning,13-411(f),FALSE,WHITE,M,OLNEY,MD,MD,A - Marked Patrol,13-411,,$70.00 ,0,$70.00 ,0,Certificates of Title and Registration of Vehicles,33.3711244,-98.7566946
2956b122-e0ee-4d1c-a5c9-415e19280ab7,1/3/2025,7:07:00,MCP,Headquarters and Special Operations,DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,AVERY ROAD @ SOUTHLAWN LANE,39.10398667,-77.13427667,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2014,FORD,VAN,WHITE,Warning,13-411(d),FALSE,WHITE,M,OLNEY,MD,MD,A - Marked Patrol,13-411,,$70.00 ,0,$70.00 ,0,Certificates of Title and Registration of Vehicles,33.3711244,-98.7566946
7eb826c1-daca-4b89-a88b-4cf2ff906d9e,1/3/2025,7:29:00,MCP,Headquarters and Special Operations,DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,MONTROSE @ E JEFFERSON,39.05332333,-77.13640667,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2024,NISSAN,VERSA,BLUE,Warning,13-411(d),FALSE,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,13-411,,$70.00 ,0,$70.00 ,0,Certificates of Title and Registration of Vehicles,38.9997621,-77.0240371
1245c675-4b1b-47b3-9129-938daa761252,1/3/2025,7:44:00,MCP,Headquarters and Special Operations,DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,N/B MD 185 @ VEIRS MILL RD,39.04700333,-77.07600833,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2024,TOYOTA,TRUCK,WHITE,Warning,13-411(d),FALSE,BLACK,M,WALDORF,MD,MD,A - Marked Patrol,13-411,,$70.00 ,0,$70.00 ,0,Certificates of Title and Registration of Vehicles,38.6023935,-76.9274072
1245c675-4b1b-47b3-9129-938daa761252,1/3/2025,7:44:00,MCP,Headquarters and Special Operations,DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,N/B MD 185 @ VEIRS MILL RD,39.04700333,-77.07600833,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2024,TOYOTA,TRUCK,WHITE,Warning,13-411(f),FALSE,BLACK,M,WALDORF,MD,MD,A - Marked Patrol,13-411,,$70.00 ,0,$70.00 ,0,Certificates of Title and Registration of Vehicles,38.6023935,-76.9274072
